year,month,day,hour,minute,solar_global,solar_direct,solar_diff_down,pressure,temp,kw
2020,2,2,3,30,0.0,0.0,0.0,981.19668,10.240950000000026,
2020,2,2,3,45,0.0,0.0,0.0,981.0061900000001,10.199525000000037,
2020,2,2,4,0,0.0,0.0,0.0,980.8157000000001,10.158100000000047,
2020,2,2,4,15,0.0,0.0,0.0,980.6656750000001,10.154087500000045,
2020,2,2,4,30,0.0,0.0,0.0,980.51565,10.150075000000044,
2020,2,2,4,45,0.0,0.0,0.0,980.365625,10.146062500000042,
2020,2,2,5,0,0.0,0.0,0.0,980.2156,10.14205000000004,
2020,2,2,5,15,0.0,0.0,0.0,979.9816999999999,10.138900000000035,
2020,2,2,5,30,0.0,0.0,0.0,979.7478,10.13575000000003,
2020,2,2,5,45,0.0,0.0,0.0,979.5139,10.132600000000025,
2020,2,2,6,0,0.0,0.0,0.0,979.28,10.12945000000002,
2020,2,2,6,15,0.0,0.0,0.0,979.238675,10.127397500000015,
2020,2,2,6,30,0.0,0.0,0.0,979.19735,10.12534500000001,
2020,2,2,6,45,0.0,0.0,0.0,979.1560250000001,10.123292500000005,
2020,2,2,7,0,0.0,0.0,0.0,979.1147,10.12124,
2020,2,2,7,15,0.7064818975,0.0,0.7064818975,979.025275,10.074705000000009,
2020,2,2,7,30,1.412963795,0.0,1.412963795,978.93585,10.028170000000017,0.6111111177338494
2020,2,2,7,45,2.1194456925000003,0.0,2.1194456925000003,978.8464250000001,9.981635000000026,1.1250000260770319
2020,2,2,8,0,2.82592759,0.0,2.82592759,978.757,9.935100000000034,1.0529411961050594
2020,2,2,8,15,4.824541483475953,0.0,4.824541483475953,978.72205,9.980345000000028,1.9400000286102292
2020,2,2,8,30,6.8231553769519016,0.0,6.8231553769519016,978.6870999999999,10.025590000000022,1.8818182132460852
2020,2,2,8,45,8.821769270427854,0.0,8.821769270427854,978.65215,10.070835000000017,1.3800000339746474
2020,2,2,9,0,10.820383163903806,0.0,10.820383163903806,978.6172,10.11608000000001,2.0160000419616697
2020,2,2,9,15,17.554096314321896,0.0,17.554096314321896,978.4915249999999,10.197165000000012,2.143478289894436
2020,2,2,9,30,24.28780946473999,0.0,24.28780946473999,978.3658499999999,10.278250000000014,2.513333384195964
2020,2,2,9,45,31.021522615158087,0.0,31.021522615158087,978.240175,10.359335000000016,2.170833354194959
2020,2,2,10,0,37.755235765576174,0.0,37.755235765576174,978.1145,10.440420000000017,3.5290323149773384
2020,2,2,10,15,32.78244928417442,8.40996282704815e-13,32.78244928417358,978.1308499999999,10.439790000000016,2.9300000429153443
2020,2,2,10,30,27.809662802772667,1.68199256540963e-12,27.809662802770987,978.1472,10.439160000000015,3.642424287218036
2020,2,2,10,45,22.836876321370916,2.5229888481144447e-12,22.836876321368393,978.1635500000001,10.438530000000014,4.748387182912518
2020,2,2,11,0,17.864089839969164,3.36398513081926e-12,17.8640898399658,978.1799000000001,10.437900000000013,3.845161338006296
2020,2,2,11,15,28.167467789601556,2.400630974926432e-09,28.167467787200923,978.0961500000001,10.480625000000018,4.012121272809578
2020,2,2,11,30,38.47084573923394,4.797897964722045e-09,38.47084573443604,978.0124000000001,10.523350000000022,6.340000084468295
2020,2,2,11,45,48.774223688866314,7.1951649545176566e-09,48.77422368167115,977.9286500000001,10.566075000000026,6.146341556456032
2020,2,2,12,0,59.07760163849871,9.592431944313271e-09,59.07760162890628,977.8449,10.60880000000003,7.0552632557718375
2020,2,2,12,15,71.18051843625162,0.18164062539954187,70.99887781085208,977.8199650000001,10.643237500000026,5.167500090599059
2020,2,2,12,30,83.28343523400451,0.36328124120665184,82.92015399279786,977.79503,10.677675000000022,5.808000068664551
2020,2,2,12,45,95.38635203175745,0.5449218570137617,94.84143017474369,977.770095,10.712112500000018,6.927272782181247
2020,2,2,13,0,107.48926882951037,0.7265624728208717,106.76270635668949,977.74516,10.746550000000013,6.060606132854115
2020,2,2,13,15,103.55079186338953,0.7216796009993969,102.82911226239014,977.85337,10.61527000000001,4.350000086952658
2020,2,2,13,30,99.61231489726873,0.716796729177922,98.8955181680908,977.9615799999999,10.483990000000006,3.5800000588099157
2020,2,2,13,45,95.67383793114793,0.7119138573564472,94.96192407379148,978.06979,10.352710000000002,2.471794917033269
2020,2,2,14,0,91.7353609650271,0.7070309855349723,91.02832997949213,978.178,10.221429999999998,3.5387097174121487
2020,2,2,14,15,77.31372507191487,0.5302732391512293,76.78345183276365,978.24045,10.137765000000002,2.0800000468889874
2020,2,2,14,30,62.89208917880267,0.3535154927674862,62.538573686035186,978.3029000000001,10.054100000000005,1.3777778016196356
2020,2,2,14,45,48.47045328569047,0.1767577463837431,48.293695539306725,978.36535,9.970435000000009,1.168421080237941
2020,2,2,15,0,34.048817392578265,0.0,34.048817392578265,978.4277999999999,9.886770000000013,0.8300000131130219
2020,2,2,15,15,28.05676979248057,0.0,28.05676979248057,978.54875,9.540037500000011,0.2428571507334709
2020,2,2,15,30,22.064722192382874,0.0,22.064722192382874,978.6697,9.19330500000001,0.2000000054637591
2020,2,2,15,45,16.072674592285182,0.0,16.072674592285182,978.79065,8.846572500000008,
2020,2,2,16,0,10.08062699218749,0.0,10.08062699218749,978.9116,8.499840000000006,0.100000003973643
2020,2,2,16,15,7.5604702441406175,0.0,7.5604702441406175,979.071825,8.292085000000014,
2020,2,2,16,30,5.040313496093745,0.0,5.040313496093745,979.2320500000001,8.084330000000023,
2020,2,2,16,45,2.5201567480468725,0.0,2.5201567480468725,979.392275,7.876575000000031,
2020,2,2,17,0,0.0,0.0,0.0,979.5525,7.668820000000039,
2020,2,2,17,15,0.018066411779098512,0.018066411779098512,0.0,979.73835,7.492795000000029,
2020,2,2,17,30,0.03613282355819703,0.03613282355819703,0.0,979.9241999999999,7.3167700000000195,
2020,2,2,17,45,0.05419923533729554,0.05419923533729554,0.0,980.11005,7.14074500000001,
2020,2,2,18,0,0.07226564711639405,0.07226564711639405,0.0,980.2959,6.96472,
2020,2,2,18,15,0.06738283471523276,0.06738283471523276,0.0,980.365775,6.896635000000003,
2020,2,2,18,30,0.06250002231407148,0.06250002231407148,0.0,980.43565,6.828550000000007,
2020,2,2,18,45,0.05761720991291019,0.05761720991291019,0.0,980.5055249999999,6.760465000000011,
2020,2,2,19,0,0.05273439751174891,0.05273439751174891,0.0,980.5754,6.692380000000014,
2020,2,2,19,15,0.048339765110587685,0.048339765110587685,0.0,980.665025,6.56101750000002,
2020,2,2,19,30,0.04394513270942646,0.04394513270942646,0.0,980.75465,6.429655000000025,
2020,2,2,19,45,0.039550500308265235,0.039550500308265235,0.0,980.8442749999999,6.298292500000031,
2020,2,2,20,0,0.03515586790710401,0.03515586790710401,0.0,980.9339,6.166930000000036,
2020,2,2,20,15,0.03076143800594266,0.03076143800594266,0.0,981.1194875,6.150655000000029,
2020,2,2,20,30,0.02636700810478132,0.02636700810478132,0.0,981.3050750000001,6.1343800000000215,
2020,2,2,20,45,0.02197257820361997,0.02197257820361997,0.0,981.4906625,6.118105000000014,
2020,2,2,21,0,0.017578148302458633,0.017578148302458633,0.0,981.67625,6.101830000000007,
2020,2,2,21,15,0.013671898401297344,0.013671898401297344,0.0,981.7475375,6.120682500000015,
2020,2,2,21,30,0.00976564850013606,0.00976564850013606,0.0,981.8188250000001,6.1395350000000235,
2020,2,2,21,45,0.005859398598974774,0.005859398598974774,0.0,981.8901125,6.158387500000032,
2020,2,2,22,0,0.001953148697813489,0.001953148697813489,0.0,981.9614,6.17724000000004,
2020,2,2,22,15,0.001464861523360117,0.001464861523360117,0.0,982.048775,6.1696650000000375,
2020,2,2,22,30,0.0009765743489067447,0.0009765743489067447,0.0,982.1361499999999,6.162090000000035,
2020,2,2,22,45,0.0004882871744533722,0.0004882871744533722,0.0,982.2235249999999,6.154515000000032,
2020,2,2,23,0,0.0,0.0,0.0,982.3109,6.146940000000029,
2020,2,2,23,15,0.0,0.0,0.0,982.5838,6.22287500000003,
2020,2,2,23,30,0.0,0.0,0.0,982.8566999999999,6.2988100000000316,
2020,2,2,23,45,0.0,0.0,0.0,983.1295999999999,6.374745000000033,
2020,2,3,0,0,0.0,0.0,0.0,983.4025,6.450680000000034,
2020,2,3,0,15,0.0,0.0,0.0,983.441475,6.412350000000032,
2020,2,3,0,30,0.0,0.0,0.0,983.48045,6.37402000000003,
2020,2,3,0,45,0.0,0.0,0.0,983.5194250000001,6.335690000000028,
2020,2,3,1,0,0.0,0.0,0.0,983.5584,6.297360000000026,
2020,2,3,1,15,0.0,0.0,0.0,983.7269,6.305920000000029,
2020,2,3,1,30,0.0,0.0,0.0,983.8954000000001,6.314480000000032,
2020,2,3,1,45,0.0,0.0,0.0,984.0639,6.323040000000034,
2020,2,3,2,0,0.0,0.0,0.0,984.2324000000001,6.331600000000037,0.0
2020,2,3,2,15,0.0,0.0,0.0,984.30835,6.264232500000034,
2020,2,3,2,30,0.0,0.0,0.0,984.3842999999999,6.196865000000031,
2020,2,3,2,45,0.0,0.0,0.0,984.46025,6.129497500000028,
2020,2,3,3,0,0.0,0.0,0.0,984.5362,6.062130000000025,
2020,2,3,3,15,0.0,0.0,0.0,984.5619,6.0162300000000215,
2020,2,3,3,30,0.0,0.0,0.0,984.5876,5.970330000000018,
2020,2,3,3,45,0.0,0.0,0.0,984.6132999999999,5.924430000000015,
2020,2,3,4,0,0.0,0.0,0.0,984.6389999999999,5.878530000000012,
2020,2,3,4,15,0.0,0.0,0.0,984.6644,5.802047500000015,
2020,2,3,4,30,0.0,0.0,0.0,984.6898,5.725565000000017,
2020,2,3,4,45,0.0,0.0,0.0,984.7151999999999,5.64908250000002,
2020,2,3,5,0,0.0,0.0,0.0,984.7406,5.572600000000023,
2020,2,3,5,15,0.0,0.0,0.0,984.7782249999999,5.5495200000000295,
2020,2,3,5,30,0.0,0.0,0.0,984.81585,5.526440000000036,
2020,2,3,5,45,0.0,0.0,0.0,984.853475,5.503360000000043,
2020,2,3,6,0,0.0,0.0,0.0,984.8911,5.48028000000005,
2020,2,3,6,15,0.0,0.0,0.0,985.022925,5.4808150000000495,
2020,2,3,6,30,0.0,0.0,0.0,985.15475,5.481350000000049,
2020,2,3,6,45,0.0,0.0,0.0,985.286575,5.481885000000048,
2020,2,3,7,0,0.0,0.0,0.0,985.4184,5.482420000000047,0.45000001788139343
2020,2,3,7,15,2.29962135,0.0,2.29962135,985.5087599999999,5.4399075000000465,0.6384615474022352
2020,2,3,7,30,4.5992427000000005,0.0,4.5992427000000005,985.59912,5.397395000000046,1.0882353221668917
2020,2,3,7,45,6.8988640499999985,0.0,6.8988640499999985,985.68948,5.354882500000045,1.0869565411754276
2020,2,3,8,0,9.198485400000001,0.0,9.198485400000001,985.7798399999999,5.312370000000044,1.8304348199263865
2020,2,3,8,15,18.07691048511352,0.0,18.07691048511352,985.625355,5.342052500000037,0.9937500208616256
2020,2,3,8,30,26.95533557022705,0.0,26.95533557022705,985.47087,5.3717350000000295,1.3050000250339509
2020,2,3,8,45,35.83376065534057,0.0,35.83376065534057,985.316385,5.401417500000022,1.6789474236337762
2020,2,3,9,0,44.71218574045409,0.0,44.71218574045409,985.1619000000001,5.431100000000015,3.3777778104499534
2020,2,3,9,15,42.645802946759034,0.0,42.645802946759034,985.0491999999999,5.464482500000017,8.005263228165475
2020,2,3,9,30,40.57942015306397,0.0,40.57942015306397,984.9364999999999,5.497865000000019,8.765714481898717
2020,2,3,9,45,38.513037359368894,0.0,38.513037359368894,984.8238,5.5312475000000205,12.817948903792946
2020,2,3,10,0,36.44665456567384,0.0,36.44665456567384,984.7111,5.564630000000022,12.902272852984341
2020,2,3,10,15,47.336371232788075,0.01123046875,47.325140764038075,984.343675,5.673597500000028,14.875676000440444
2020,2,3,10,30,58.226087899902325,0.0224609375,58.203626962402325,983.97625,5.782565000000034,15.972973179172824
2020,2,3,10,45,69.11580456701657,0.03369140625,69.08211316076657,983.608825,5.891532500000039,13.953658778492994
2020,2,3,11,0,80.00552123413081,0.044921875,79.96059935913081,983.2414,6.000500000000045,19.860975870272007
2020,2,3,11,15,65.32264171173094,0.0341796875,65.28846202423094,982.9111250000001,5.934600000000046,20.00810852566281
2020,2,3,11,30,50.639762189331066,0.0234375,50.616324689331066,982.5808499999999,5.868700000000047,13.075000202655792
2020,2,3,11,45,35.956882666931186,0.0126953125,35.944187354431186,982.2505749999999,5.8028000000000475,14.580952576228551
2020,2,3,12,0,21.27400314453132,0.001953125,21.27205001953132,981.9203,5.736900000000048,10.520588341881247
2020,2,3,12,15,20.044129519203914,0.0019531566550408143,20.042176362548872,981.757975,5.629417500000045,4.564705953878515
2020,2,3,12,30,18.814255893876506,0.001953188310081629,18.812302705566424,981.59565,5.521935000000042,10.476470835068646
2020,2,3,12,45,17.5843822685491,0.001953219965122443,17.582429048583975,981.4333250000001,5.4144525000000385,14.343902704192368
2020,2,3,13,0,16.354508643221692,0.001953251620163257,16.352555391601527,981.2710000000001,5.306970000000035,13.707894902480275
2020,2,3,13,15,14.240213533863951,0.001953222340560227,14.23826031152339,981.020575,5.334727500000028,17.5365856682382
2020,2,3,13,30,12.125918424506214,0.0019531930609571965,12.123965231445256,980.77015,5.362485000000021,14.642105504086144
2020,2,3,13,45,10.011623315148473,0.001953163781354166,10.009670151367118,980.519725,5.390242500000014,13.359459761026745
2020,2,3,14,0,7.897328205790733,0.001953134501751136,7.895375071288981,980.2692999999999,5.418000000000006,13.890244111782167
2020,2,3,14,15,6.556063681774435,0.001464964855546626,6.554598716918888,980.1697,5.462530000000015,10.250000198682152
2020,2,3,14,30,5.214799157758139,0.000976795209342116,5.213822362548797,980.0700999999999,5.507060000000024,8.341379412289324
2020,2,3,14,45,3.8735346337418415,0.0004886255631376061,3.873046008178704,979.9704999999999,5.551590000000033,4.460000051770892
2020,2,3,15,0,2.532270109725545,4.5591693309611035e-07,2.532269653808612,979.8709,5.596120000000042,3.278260904809703
2020,2,3,15,15,1.9261910197941536,3.419376998220828e-07,1.9261906778564537,980.0161,5.709600000000037,2.657142903123583
2020,2,3,15,30,1.320111929862762,2.2795846654805518e-07,1.3201117019042954,980.1613000000001,5.823080000000033,0.5714285799435207
2020,2,3,15,45,0.7140328399313703,1.1397923327402759e-07,0.7140327259521371,980.3064999999999,5.9365600000000285,0.5571428622518267
2020,2,3,16,0,0.10795374999997877,0.0,0.10795374999997877,980.4517,6.050040000000024,0.3000000089406967
2020,2,3,16,15,0.08096531249998408,0.0,0.08096531249998408,980.6300500000001,6.15325500000003,0.100000003973643
2020,2,3,16,30,0.053976874999989384,0.0,0.053976874999989384,980.8084,6.256470000000036,
2020,2,3,16,45,0.026988437499994692,0.0,0.026988437499994692,980.9867499999999,6.3596850000000416,
2020,2,3,17,0,0.0,0.0,0.0,981.1650999999999,6.462900000000047,
2020,2,3,17,15,0.0,0.0,0.0,981.4110499999999,6.516332500000047,
2020,2,3,17,30,0.0,0.0,0.0,981.6569999999999,6.5697650000000465,
2020,2,3,17,45,0.0,0.0,0.0,981.90295,6.623197500000046,
2020,2,3,18,0,0.0,0.0,0.0,982.1489,6.676630000000046,
2020,2,3,18,15,0.0,0.0,0.0,982.3034,6.934472500000041,
2020,2,3,18,30,0.0,0.0,0.0,982.4579000000001,7.192315000000036,
2020,2,3,18,45,0.0,0.0,0.0,982.6124000000001,7.4501575000000315,
2020,2,3,19,0,0.0,0.0,0.0,982.7669000000001,7.708000000000027,
2020,2,3,19,15,0.0,0.0,0.0,982.9852999999999,7.780555000000021,
2020,2,3,19,30,0.0,0.0,0.0,983.2036999999999,7.853110000000015,
2020,2,3,19,45,0.0,0.0,0.0,983.4221000000001,7.925665000000009,
2020,2,3,20,0,0.0,0.0,0.0,983.6405,7.998220000000003,
2020,2,3,20,15,0.0,0.0,0.0,983.7838250000001,7.9469350000000105,
2020,2,3,20,30,0.0,0.0,0.0,983.92715,7.895650000000018,
2020,2,3,20,45,0.0,0.0,0.0,984.070475,7.844365000000025,
2020,2,3,21,0,0.0,0.0,0.0,984.2138,7.793080000000032,
2020,2,3,21,15,0.004751888915990321,0.0,0.004751888915990321,984.3000375,7.858385000000027,
2020,2,3,21,30,0.009503777831980642,0.0,0.009503777831980642,984.3862750000001,7.923690000000022,
2020,2,3,21,45,0.014255666747970963,0.0,0.014255666747970963,984.4725125,7.988995000000017,
2020,2,3,22,0,0.019007555663961284,0.0,0.019007555663961284,984.55875,8.054300000000012,
2020,2,3,22,15,0.014255666747970963,0.0,0.014255666747970963,984.6276875,8.047162500000013,
2020,2,3,22,30,0.009503777831980642,0.0,0.009503777831980642,984.696625,8.040025000000014,
2020,2,3,22,45,0.004751888915990321,0.0,0.004751888915990321,984.7655625,8.032887500000015,
2020,2,3,23,0,0.0,0.0,0.0,984.8344999999999,8.025750000000016,
2020,2,3,23,15,0.0,0.0,0.0,984.634725,7.922137500000019,
2020,2,3,23,30,0.0,0.0,0.0,984.43495,7.818525000000022,
2020,2,3,23,45,0.0,0.0,0.0,984.2351749999999,7.714912500000025,
2020,2,4,0,0,0.0,0.0,0.0,984.0354,7.611300000000028,
2020,2,4,0,15,0.0,0.0,0.0,984.1117499999999,7.615967500000025,
2020,2,4,0,30,0.0,0.0,0.0,984.1881,7.620635000000021,
2020,2,4,0,45,0.0,0.0,0.0,984.2644500000001,7.625302500000018,
2020,2,4,1,0,0.0,0.0,0.0,984.3408000000001,7.629970000000014,
2020,2,4,1,15,0.0,0.0,0.0,984.11725,7.687547500000022,
2020,2,4,1,30,0.0,0.0,0.0,983.8937,7.74512500000003,
2020,2,4,1,45,0.0,0.0,0.0,983.67015,7.802702500000038,
2020,2,4,2,0,0.0,0.0,0.0,983.4466,7.860280000000046,0.0
2020,2,4,2,15,0.0,0.0,0.0,983.5611250000001,7.891577500000039,
2020,2,4,2,30,0.0,0.0,0.0,983.67565,7.922875000000033,
2020,2,4,2,45,0.0,0.0,0.0,983.790175,7.954172500000027,
2020,2,4,3,0,0.0,0.0,0.0,983.9047,7.985470000000021,
2020,2,4,3,15,0.0,0.0,0.0,983.95456,7.976152500000026,
2020,2,4,3,30,0.0,0.0,0.0,984.0044200000001,7.966835000000032,
2020,2,4,3,45,0.0,0.0,0.0,984.05428,7.957517500000037,
2020,2,4,4,0,0.0,0.0,0.0,984.10414,7.948200000000043,
2020,2,4,4,15,0.0,0.0,0.0,984.149905,7.921055000000038,
2020,2,4,4,30,0.0,0.0,0.0,984.1956700000001,7.893910000000034,
2020,2,4,4,45,0.0,0.0,0.0,984.241435,7.866765000000029,
2020,2,4,5,0,0.0,0.0,0.0,984.2872,7.839620000000025,
2020,2,4,5,15,0.0,0.0,0.0,984.3562,7.773910000000029,
2020,2,4,5,30,0.0,0.0,0.0,984.4252,7.7082000000000335,
2020,2,4,5,45,0.0,0.0,0.0,984.4942000000001,7.642490000000038,
2020,2,4,6,0,0.0,0.0,0.0,984.5632,7.576780000000042,
2020,2,4,6,15,0.0,0.0,0.0,984.6969750000001,7.540027500000036,
2020,2,4,6,30,0.0,0.0,0.0,984.8307500000001,7.503275000000031,
2020,2,4,6,45,0.0,0.0,0.0,984.964525,7.466522500000025,
2020,2,4,7,0,0.0,0.0,0.0,985.0983,7.429770000000019,
2020,2,4,7,15,1.915710475,0.0,1.915710475,985.200015,7.432547500000027,0.8857143010411944
2020,2,4,7,30,3.83142095,0.0,3.83142095,985.3017300000001,7.435325000000034,2.192307722110015
2020,2,4,7,45,5.747131425,0.0,5.747131425,985.403445,7.438102500000042,3.0068965862537254
2020,2,4,8,0,7.662841900000001,0.0,7.662841900000001,985.50516,7.44088000000005,2.466666723291079
2020,2,4,8,15,10.258000026425172,0.0,10.258000026425172,985.54022,7.47519000000004,4.6647059847326835
2020,2,4,8,30,12.853158152850346,0.0,12.853158152850346,985.5752799999999,7.509500000000031,2.395454596389424
2020,2,4,8,45,15.44831627927552,0.0,15.44831627927552,985.61034,7.543810000000022,5.3756757813531
2020,2,4,9,0,18.04347440570069,0.0,18.04347440570069,985.6453999999999,7.578120000000013,3.8400000504085
2020,2,4,9,15,14.500940955606087,0.0,14.500940955606087,985.708475,7.571382500000013,3.2361111640930176
2020,2,4,9,30,10.958407505511474,0.0,10.958407505511474,985.7715499999999,7.564645000000013,3.5121212728095776
2020,2,4,9,45,7.415874055416864,0.0,7.415874055416864,985.834625,7.557907500000013,6.141463553033224
2020,2,4,10,0,3.8733406053222548,0.0,3.8733406053222548,985.8977,7.551170000000013,6.989743672884427
2020,2,4,10,15,8.818830354046625,0.0,8.818830354046625,985.976985,7.540757500000012,8.064706009977003
2020,2,4,10,30,13.764320102770993,0.0,13.764320102770993,986.05627,7.530345000000011,3.220689707788928
