ts,solar_global,solar_direct,solar_diff_down,pressure,temp,rel_humidity,wind_u,wind_v,kw
2020-01-01 00:00:00,0.0,0.0,0.0,1003.4,-0.7,97.6,-1.2,0.0,
2020-01-01 00:15:00,0.0,0.0,0.0,1003.6,-0.2,97.35,0.188111,0.516831,
2020-01-01 00:30:00,0.0,0.0,0.0,1003.5,0.3,98.0,-0.069459,-0.393923,
2020-01-01 00:45:00,0.0,0.0,0.0,1003.4,-1.05,96.95,-1.362554,0.495929,
2020-01-01 01:00:00,0.0,0.0,0.0,1003.2,-0.5,97.3,-1.072462,0.899903,
2020-01-01 01:15:00,0.0,0.0,0.0,1003.05,-0.09999999999999998,95.5,-1.980148,0.530579,
2020-01-01 01:30:00,0.0,0.0,0.0,1002.8,-0.4,96.3,-2.265058,0.399391,
2020-01-01 01:45:00,0.0,0.0,0.0,1002.8499999999999,0.19999999999999998,97.1,-1.948557,1.125,
2020-01-01 02:00:00,0.0,0.0,0.0,1002.8,0.1,96.7,-1.385641,0.8,
2020-01-01 02:15:00,0.0,0.0,0.0,1002.7,0.2,95.2,-1.638304,1.147153,
2020-01-01 02:30:00,0.0,0.0,0.0,1002.4,-0.1,92.8,-2.166577,0.382026,
2020-01-01 02:45:00,0.0,0.0,0.0,1002.45,0.05000000000000002,92.75,-1.857931,0.866367,
2020-01-01 03:00:00,0.0,0.0,0.0,1002.3,-0.4,94.9,-2.161293,0.786646,
2020-01-01 03:15:00,0.0,0.0,0.0,1002.3499999999999,-0.8500000000000001,96.4,-1.31557,0.478828,
2020-01-01 03:30:00,0.0,0.0,0.0,1002.3,-0.9,96.1,-1.472243,0.85,
2020-01-01 03:45:00,0.0,0.0,0.0,1002.4,-1.0,96.19999999999999,-1.404777,0.655058,
2020-01-01 04:00:00,0.0,0.0,0.0,1002.4,-0.9,96.5,-0.751754,-0.273616,
2020-01-01 04:15:00,0.0,0.0,0.0,1002.4,-1.65,95.2,-0.772741,0.207055,
2020-01-01 04:30:00,0.0,0.0,0.0,1002.3,-2.8,96.1,-0.519615,0.3,
2020-01-01 04:45:00,0.0,0.0,0.0,1002.25,-3.0999999999999996,98.19999999999999,-0.274702,0.5891,
2020-01-01 05:00:00,0.0,0.0,0.0,1002.1,-1.4,98.6,-2.06832,1.735527,
2020-01-01 05:15:00,0.0,0.0,0.0,1002.2,-1.5,98.9,-1.873833,1.873833,
2020-01-01 05:30:00,0.0,0.0,0.0,1002.2,-1.1,96.7,-2.144924,1.799805,
2020-01-01 05:45:00,0.0,0.0,0.0,1002.1,-1.4500000000000002,96.85,-2.598076,1.5,
2020-01-01 06:00:00,0.0,0.0,0.0,1002.1,-1.5,97.2,-2.684679,1.55,
2020-01-01 06:15:00,0.0,0.0,0.0,1002.0,-1.7000000000000002,97.35,-2.725109,0.991858,
2020-01-01 06:30:00,0.0,0.0,0.0,1002.0,-1.8,97.4,-2.53717,0.923454,
2020-01-01 06:45:00,0.0,0.0,0.0,1002.1500000000001,-1.8,97.25,-2.349232,0.85505,
2020-01-01 07:00:00,0.0,0.0,0.0,1002.1,-1.9,96.6,-2.443201,0.889252,
2020-01-01 07:15:00,0.0,0.0,0.0,1002.2,-1.65,96.5,-2.401716,1.119938,
2020-01-01 07:30:00,0.0,0.0,0.0,1002.3,-1.4,95.3,-1.973355,0.718242,
2020-01-01 07:45:00,6.666666666666666,0.8333333333333331,5.833333333333334,1002.25,-1.85,95.3,-2.6,0.0,
2020-01-01 08:00:00,21.666666666666668,5.000000000000001,16.666666666666668,1002.2,-1.8,95.6,-2.7,0.0,0.7200000047683716
2020-01-01 08:15:00,51.666666666666664,23.333333333333336,28.333333333333336,1002.2,-1.3,93.9,-3.249866,0.573039,1.155263182364012
2020-01-01 08:30:00,80.0,41.666666666666664,38.333333333333336,1002.3,-1.2,93.6,-3.643789,0.642498,1.9206896897020007
2020-01-01 08:45:00,105.83333333333334,61.66666666666667,44.166666666666664,1002.2,-1.0,92.95,-4.250074,1.138804,3.2059524090517137
2020-01-01 09:00:00,131.66666666666666,81.66666666666667,50.0,1002.2,-0.6,91.8,-4.040678,1.470687,3.7062500417232513
2020-01-01 09:15:00,155.0,100.83333333333334,54.16666666666667,1002.2,-0.2,90.2,-4.275601,1.556192,6.349776933235781
2020-01-01 09:30:00,173.33333333333334,116.66666666666667,56.666666666666664,1002.2,0.1,89.1,-4.431635,0.781417,7.694117784500122
2020-01-01 09:45:00,194.16666666666666,135.83333333333331,58.333333333333336,1002.05,0.4,88.15,-4.322586,1.573293,9.540992795106243
2020-01-01 10:00:00,210.0,150.0,60.0,1002.1,0.6,87.4,-4.510525,1.641697,12.380000162124634
2020-01-01 10:15:00,230.0,167.5,62.5,1002.05,0.6,87.75,-4.651478,1.693,14.665437761545181
2020-01-01 10:30:00,243.33333333333334,178.33333333333334,65.0,1002.0,0.8,87.4,-4.228617,1.539091,15.65517284130228
2020-01-01 10:45:00,255.83333333333331,192.5,63.333333333333336,1001.9,1.05,87.05,-4.346666,1.164686,17.075926250881622
2020-01-01 11:00:00,265.0,201.66666666666666,63.333333333333336,1001.7,1.4,85.1,-4.431635,0.781417,17.384615604694073
2020-01-01 11:15:00,265.83333333333337,203.33333333333334,62.5,1001.55,1.55,83.85,-5.121,0.902971,16.352273055856877
2020-01-01 11:30:00,265.0,201.66666666666666,63.333333333333336,1001.4,1.8,82.0,-5.02252,0.885606,15.895652439283287
2020-01-01 11:45:00,264.16666666666663,202.5,61.666666666666664,1001.25,1.9,81.25,-4.874798,0.859558,14.72728655327564
2020-01-01 12:00:00,260.0,200.0,60.0,1001.1,2.0,80.2,-5.02252,0.885606,12.825000166893005
2020-01-01 12:15:00,253.33333333333334,195.83333333333334,57.5,1001.0,2.25,79.3,-4.628596,0.816146,12.036416853268943
2020-01-01 12:30:00,238.33333333333334,181.66666666666666,56.666666666666664,1000.9,2.4,78.2,-4.924039,0.868241,10.868182095614346
2020-01-01 12:45:00,231.66666666666669,177.5,54.16666666666667,1000.75,2.45,78.2,-4.874798,0.859558,9.17250022093455
2020-01-01 13:00:00,216.66666666666666,165.0,51.666666666666664,1000.6,2.5,77.2,-4.628596,0.816146,7.741176577175366
2020-01-01 13:15:00,200.83333333333331,151.66666666666663,49.16666666666667,1000.5,2.55,77.5,-4.877925,1.307036,5.580952492668516
2020-01-01 13:30:00,181.66666666666666,135.00000000000003,46.666666666666664,1000.5,2.6,77.1,-4.924039,0.868241,3.196153869995704
2020-01-01 13:45:00,160.0,115.83333333333334,44.16666666666667,1000.45,2.5,76.8,-4.974518,1.332918,2.193779938243793
2020-01-01 14:00:00,135.0,94.99999999999996,40.0,1000.3,2.3,77.6,-5.02252,0.885606,2.3000000715255737
2020-01-01 14:15:00,109.16666666666667,72.5,36.66666666666667,1000.3499999999999,2.1,79.1,-4.973279,0.876923,2.207142879092504
2020-01-01 14:30:00,88.33333333333333,58.333333333333336,30.0,1000.3,2.0,79.9,-4.825558,0.850876,1.6400000254313152
2020-01-01 14:45:00,48.333333333333336,24.166666666666668,24.166666666666668,1000.2,1.85,80.25,-4.008592,1.074099,1.001388918608427
2020-01-01 15:00:00,15.0,1.6666666666666663,13.333333333333334,1000.2,1.6,81.2,-3.939231,0.694593,0.600000003973643
2020-01-01 15:15:00,5.833333333333334,0.0,5.833333333333334,1000.1,1.5,81.75,-4.034589,0.352981,0.27380953072792014
2020-01-01 15:30:00,0.0,0.0,0.0,1000.1,1.1,83.0,-3.742269,-0.659863,0.11666666964689892
2020-01-01 15:45:00,0.0,0.0,0.0,1000.2,1.1,83.25,-3.75,0.0,
2020-01-01 16:00:00,0.0,0.0,0.0,1000.1,1.1,83.2,-3.939231,0.694593,
2020-01-01 16:15:00,0.0,0.0,0.0,1000.1,1.1,82.69999999999999,-3.767111,1.009394,
2020-01-01 16:30:00,0.0,0.0,0.0,1000.1,1.0,83.5,-3.742269,0.659863,
2020-01-01 16:45:00,0.0,0.0,0.0,1000.1,1.05,83.35,-3.79151,0.668545,
2020-01-01 17:00:00,0.0,0.0,0.0,1000.1,1.0,84.0,-3.643789,0.642498,
2020-01-01 17:15:00,0.0,0.0,0.0,1000.1,0.8500000000000001,84.69999999999999,-3.636111,0.318118,
2020-01-01 17:30:00,0.0,0.0,0.0,1000.0,0.9,85.0,-3.9,0.0,
2020-01-01 17:45:00,0.0,0.0,0.0,999.8499999999999,1.15,83.5,-4.825558,0.850876,
2020-01-01 18:00:00,0.0,0.0,0.0,999.8,1.2,83.5,-4.628596,0.816146,
2020-01-01 18:15:00,0.0,0.0,0.0,999.8,1.15,83.6,-4.579356,0.807464,
2020-01-01 18:30:00,0.0,0.0,0.0,999.8,0.9,84.3,-4.628596,0.816146,
2020-01-01 18:45:00,0.0,0.0,0.0,999.6500000000001,0.9,84.25,-4.8,0.0,
2020-01-01 19:00:00,0.0,0.0,0.0,999.7,0.4,86.7,-4.7,0.0,
2020-01-01 19:15:00,0.0,0.0,0.0,999.6500000000001,0.6499999999999999,85.2,-4.7,0.0,
2020-01-01 19:30:00,0.0,0.0,0.0,999.5,0.6,84.8,-4.5,0.0,
2020-01-01 19:45:00,0.0,0.0,0.0,999.5,0.55,84.7,-4.05,0.0,
2020-01-01 20:00:00,0.0,0.0,0.0,999.4,0.8,83.4,-4.333154,-0.764052,
2020-01-01 20:15:00,0.0,0.0,0.0,999.3,0.4,84.65,-3.446827,-0.607769,
2020-01-01 20:30:00,0.0,0.0,0.0,999.2,0.4,84.0,-2.954423,-0.520945,
2020-01-01 20:45:00,0.0,0.0,0.0,999.1,0.15,84.4,-3.052904,-0.538309,
2020-01-01 21:00:00,0.0,0.0,0.0,998.9,0.0,85.0,-2.954423,-0.520945,
2020-01-01 21:15:00,0.0,0.0,0.0,998.8,-0.15,85.55,-2.988584,-0.261467,
2020-01-01 21:30:00,0.0,0.0,0.0,998.8,0.0,84.9,-2.8,0.0,
2020-01-01 21:45:00,0.0,0.0,0.0,998.8499999999999,0.4,82.8,-2.590106,-0.226605,
2020-01-01 22:00:00,0.0,0.0,0.0,998.9,0.5,81.4,-2.363539,-0.416756,
2020-01-01 22:15:00,0.0,0.0,0.0,999.0,0.25,81.75,-2.55,0.0,
2020-01-01 22:30:00,0.0,0.0,0.0,998.8,0.4,81.1,-3.85274,1.402283,
2020-01-01 22:45:00,0.0,0.0,0.0,998.6500000000001,0.30000000000000004,81.69999999999999,-4.040678,1.470687,
2020-01-01 23:00:00,0.0,0.0,0.0,998.6,0.5,80.7,-4.322586,1.573293,
2020-01-01 23:15:00,0.0,0.0,0.0,998.45,0.5,81.0,-4.510525,1.641697,
2020-01-01 23:30:00,0.0,0.0,0.0,998.3,0.5,80.8,-4.322586,1.573293,
2020-01-01 23:45:00,0.0,0.0,0.0,998.1500000000001,0.45,80.65,-4.431635,0.781417,
2020-01-02 00:00:00,0.0,0.0,0.0,998.0,0.8,79.5,-4.0,0.0,
2020-01-02 00:15:00,0.0,0.0,0.0,997.8,0.5,80.44999999999999,-3.79151,0.668545,
2020-01-02 00:30:00,0.0,0.0,0.0,997.8,0.4,80.7,-3.151385,0.555674,
2020-01-02 00:45:00,0.0,0.0,0.0,997.55,0.45,80.5,-3.643789,0.642498,
2020-01-02 01:00:00,0.0,0.0,0.0,997.5,0.6,80.1,-2.4,0.0,
2020-01-02 01:15:00,0.0,0.0,0.0,997.6,0.9,79.5,-2.739535,-0.239678,
2020-01-02 01:30:00,0.0,0.0,0.0,997.5,0.7,80.1,-3.0,0.0,
2020-01-02 01:45:00,0.0,0.0,0.0,997.3,1.3,78.44999999999999,-2.752889,-0.737634,
2020-01-02 02:00:00,0.0,0.0,0.0,997.1,0.9,79.5,-2.631139,-0.957656,
2020-01-02 02:15:00,0.0,0.0,0.0,997.05,0.45,81.0,-2.789345,0.244036,
2020-01-02 02:30:00,0.0,0.0,0.0,996.9,0.1,82.4,-3.939231,0.694593,
2020-01-02 02:45:00,0.0,0.0,0.0,996.8,0.05,82.44999999999999,-3.767111,1.009394,
2020-01-02 03:00:00,0.0,0.0,0.0,996.7,0.1,82.3,-3.84075,0.677228,
2020-01-02 03:15:00,0.0,0.0,0.0,996.55,-0.15000000000000002,83.25,-3.863703,1.035276,
2020-01-02 03:30:00,0.0,0.0,0.0,996.4,-0.1,83.6,-3.723909,2.15,
2020-01-02 03:45:00,0.0,0.0,0.0,996.3499999999999,-0.05,83.69999999999999,-3.617817,1.316778,
2020-01-02 04:00:00,0.0,0.0,0.0,996.1,-0.8,86.0,-3.382893,1.231273,
2020-01-02 04:15:00,0.0,0.0,0.0,996.05,-0.7,86.55,-2.960032,1.077363,
2020-01-02 04:30:00,0.0,0.0,0.0,996.0,-0.4,86.9,-2.9,0.0,
2020-01-02 04:45:00,0.0,0.0,0.0,996.0,-0.25,85.75,-3.477333,-0.931749,
2020-01-02 05:00:00,0.0,0.0,0.0,996.0,-1.2,88.5,-2.7,0.0,
2020-01-02 05:15:00,0.0,0.0,0.0,996.0,-0.8,87.0,-2.85487,1.331248,
2020-01-02 05:30:00,0.0,0.0,0.0,995.9,-0.6,85.5,-2.511474,1.45,
2020-01-02 05:45:00,0.0,0.0,0.0,996.0,-0.5,84.9,-2.269926,0.608225,
2020-01-02 06:00:00,0.0,0.0,0.0,996.0,-0.5,84.6,-3.1,0.0,
2020-01-02 06:15:00,0.0,0.0,0.0,996.1500000000001,-0.75,85.35,-3.151385,0.555674,
2020-01-02 06:30:00,0.0,0.0,0.0,996.2,-1.0,86.7,-3.742269,0.659863,
2020-01-02 06:45:00,0.0,0.0,0.0,996.05,-1.15,86.95,-3.249866,0.573039,
2020-01-02 07:00:00,0.0,0.0,0.0,996.0,-1.2,86.9,-3.664801,1.333879,
2020-01-02 07:15:00,0.0,0.0,0.0,995.95,-1.05,86.95,-4.636444,1.242331,
2020-01-02 07:30:00,0.0,0.0,0.0,995.9,-1.0,87.0,-4.727077,0.833511,0.4500000029802321
2020-01-02 07:45:00,5.833333333333334,0.8333333333333331,5.0,995.8499999999999,-1.2,87.69999999999999,-4.05,0.0,0.7916666775941849
2020-01-02 08:00:00,25.0,10.0,15.0,996.0,-1.2,88.3,-4.3,0.0,1.1500000432133677
2020-01-02 08:15:00,49.16666666666667,23.333333333333332,25.833333333333336,995.8499999999999,-1.05,88.05000000000001,-4.433066,0.387843,1.7583333591620127
2020-01-02 08:30:00,75.0,38.333333333333336,36.666666666666664,995.9,-0.9,88.2,-5.02252,-0.885606,2.257142884390695
2020-01-02 08:45:00,97.5,51.66666666666667,45.833333333333336,995.8499999999999,-0.65,87.35,-4.731925,-0.41399,2.874350700285528
2020-01-02 09:00:00,118.33333333333333,63.333333333333336,55.0,996.0,-0.3,86.7,-4.792432,-1.744303,6.708695805591086
2020-01-02 09:15:00,140.0,71.66666666666666,68.33333333333334,995.8499999999999,-0.35,87.6,-4.228617,-1.539091,10.389619240533738
2020-01-02 09:30:00,165.0,88.33333333333336,76.66666666666667,995.8,-0.4,88.1,-4.040678,-1.470687,11.05384635925293
2020-01-02 09:45:00,188.33333333333334,105.0,83.33333333333334,995.6500000000001,-0.1,87.19999999999999,-4.087663,-1.487788,10.84084840118885
2020-01-02 10:00:00,196.66666666666666,96.6666666666667,100.0,995.6,-0.2,88.8,-3.550704,-2.05,12.1777780674122
2020-01-02 10:15:00,167.5,41.66666666666667,125.83333333333334,995.5,-0.5,90.85,-4.751082,-3.326743,13.050345777915918
2020-01-02 10:30:00,106.66666666666667,3.3333333333333353,103.33333333333333,995.4,-1.1,93.4,-8.081357,-2.941373,14.082758903503418
2020-01-02 10:45:00,163.33333333333331,12.5,150.83333333333334,995.3499999999999,-1.1,94.15,-7.423572,-2.701959,16.32593199333049
2020-01-02 11:00:00,218.33333333333334,45.0,173.33333333333334,995.2,-1.0,93.5,-6.859756,-2.496747,16.896296607123478
2020-01-02 11:15:00,165.0,23.333333333333336,141.66666666666666,994.9,-1.15,92.80000000000001,-6.842624,-3.190768,14.664815019678187
2020-01-02 11:30:00,243.33333333333334,101.66666666666667,141.66666666666666,994.7,-1.0,91.9,-6.408588,-3.7,11.86129053177372
2020-01-02 11:45:00,194.16666666666669,54.999999999999986,139.16666666666669,994.6,-0.8,90.75,-5.845671,-3.375,8.032000125249226
2020-01-02 12:00:00,311.6666666666667,158.33333333333334,153.33333333333334,994.5,-0.7,88.3,-5.450217,-1.983717,7.554166714350384
2020-01-02 12:15:00,224.16666666666669,65.83333333333334,158.33333333333331,994.3499999999999,-0.8500000000000001,89.35,-5.256585,-2.451186,8.74486229652749
2020-01-02 12:30:00,201.66666666666666,56.666666666666664,145.0,994.2,-1.1,90.0,-6.14878,-3.55,8.06842118815372
2020-01-02 12:45:00,100.0,1.6666666666666676,98.33333333333333,994.1,-1.3,90.5,-6.538492,-3.775,6.620604508525723
2020-01-02 13:00:00,51.666666666666664,0.0,51.666666666666664,994.2,-1.3,91.5,-5.975575,-3.45,6.109523909432548
2020-01-02 13:15:00,54.166666666666664,0.0,54.166666666666664,994.2,-1.35,91.15,-5.932274,-3.425,7.180370488696628
2020-01-02 13:30:00,43.333333333333336,0.0,43.333333333333336,994.2,-1.3,91.5,-5.826094,-2.120525,5.1166667739550284
2020-01-02 13:45:00,65.0,6.666666666666665,58.33333333333333,994.05,-1.25,90.85,-6.154987,-2.240232,5.432638982931774
2020-01-02 14:00:00,135.0,48.33333333333333,86.66666666666667,993.9,-1.0,89.0,-4.980371,-1.812707,5.404545545578003
2020-01-02 14:15:00,94.16666666666666,40.83333333333333,53.333333333333336,993.6,-1.2,89.4,-5.843851,-1.565855,2.924509843190511
2020-01-02 14:30:00,38.333333333333336,8.33333333333333,30.0,993.5,-1.3,89.5,-6.204289,-1.093984,1.6272727359424943
2020-01-02 14:45:00,7.5,0.8333333333333331,6.666666666666667,993.6500000000001,-1.05,89.1,-4.874798,-0.859558,0.7550000151449984
2020-01-02 15:00:00,1.6666666666666667,0.0,1.6666666666666667,993.7,-0.8,88.8,-4.136193,-0.729322,0.10000000149011612
2020-01-02 15:15:00,0.0,0.0,0.0,993.8,-0.7,88.85,-3.288924,-1.197071,0.0
2020-01-02 15:30:00,0.0,0.0,0.0,993.8,-0.6,88.9,-4.628596,-0.816146,0.0
2020-01-02 15:45:00,0.0,0.0,0.0,993.7,-0.6,90.6,-4.980973,-0.435779,
2020-01-02 16:00:00,0.0,0.0,0.0,993.5,-0.6,91.5,-3.742269,0.659863,
2020-01-02 16:15:00,0.0,0.0,0.0,993.4,-0.5,92.05000000000001,-2.888965,0.252752,
2020-01-02 16:30:00,0.0,0.0,0.0,993.3,-0.3,92.6,-2.631139,0.957656,
2020-01-02 16:45:00,0.0,0.0,0.0,993.2,-0.1,93.4,-2.897777,0.776457,
2020-01-02 17:00:00,0.0,0.0,0.0,993.1,0.1,93.3,-1.785416,-0.649838,
2020-01-02 17:15:00,0.0,0.0,0.0,993.1,0.4,92.15,-2.265058,-0.399391,
2020-01-02 17:30:00,0.0,0.0,0.0,993.0,0.6,92.2,-3.643789,-0.642498,
2020-01-02 17:45:00,0.0,0.0,0.0,993.0,0.6499999999999999,92.69999999999999,-4.008592,-1.074099,
2020-01-02 18:00:00,0.0,0.0,0.0,993.0,0.8,92.9,-3.570832,-1.299677,
2020-01-02 18:15:00,0.0,0.0,0.0,992.8499999999999,0.8,93.35,-3.38074,-0.905867,
2020-01-02 18:30:00,0.0,0.0,0.0,992.7,0.8,93.2,-3.742269,-0.659863,
2020-01-02 18:45:00,0.0,0.0,0.0,992.5,1.0,92.65,-3.934969,-0.344265,
2020-01-02 19:00:00,0.0,0.0,0.0,992.3,0.9,93.8,-3.052904,-0.538309,
2020-01-02 19:15:00,0.0,0.0,0.0,992.3,1.05,93.3,-2.725109,-0.991858,
2020-01-02 19:30:00,0.0,0.0,0.0,992.2,1.2,92.8,-3.84075,-0.677228,
2020-01-02 19:45:00,0.0,0.0,0.0,992.0,1.05,93.4,-3.299106,-0.581721,
2020-01-02 20:00:00,0.0,0.0,0.0,992.0,1.0,94.1,-1.785416,-0.649838,
2020-01-02 20:15:00,0.0,0.0,0.0,991.9,1.05,93.85,-0.338095,0.725046,
2020-01-02 20:30:00,0.0,0.0,0.0,991.7,1.0,93.7,-1.385641,0.8,
2020-01-02 20:45:00,0.0,0.0,0.0,991.7,1.0,94.19999999999999,-2.088838,1.46262,
2020-01-02 21:00:00,0.0,0.0,0.0,991.6,1.2,93.5,-2.53717,0.923454,
2020-01-02 21:15:00,0.0,0.0,0.0,991.6500000000001,1.25,93.65,-2.141819,0.187385,
2020-01-02 21:30:00,0.0,0.0,0.0,991.5,1.3,93.4,-3.6,0.0,
2020-01-02 21:45:00,0.0,0.0,0.0,991.3,1.4,93.45,-4.233827,-0.370412,
2020-01-02 22:00:00,0.0,0.0,0.0,991.2,1.4,94.3,-3.194955,-1.162868,
2020-01-02 22:15:00,0.0,0.0,0.0,991.3499999999999,1.55,93.15,-2.088838,-1.46262,
2020-01-02 22:30:00,0.0,0.0,0.0,991.1,1.5,93.6,-4.727077,-0.833511,
2020-01-02 22:45:00,0.0,0.0,0.0,991.0,1.45,94.4,-4.924039,-0.868241,
2020-01-02 23:00:00,0.0,0.0,0.0,991.0,1.4,94.7,-5.416443,-0.955065,
2020-01-02 23:15:00,0.0,0.0,0.0,990.7,1.45,94.55,-3.899724,-1.419384,
2020-01-02 23:30:00,0.0,0.0,0.0,990.6,1.5,94.1,-2.819078,-1.02606,
2020-01-02 23:45:00,0.0,0.0,0.0,990.35,1.4,94.0,-2.772093,-1.008959,
2020-01-03 00:00:00,0.0,0.0,0.0,990.0,1.3,94.5,-3.194955,-1.162868,
2020-01-03 00:15:00,0.0,0.0,0.0,989.9,1.35,94.55,-3.288924,-1.197071,
2020-01-03 00:30:00,0.0,0.0,0.0,989.6,1.4,94.3,-3.742269,-0.659863,
2020-01-03 00:45:00,0.0,0.0,0.0,989.5,1.15,94.7,-4.9,0.0,
2020-01-03 01:00:00,0.0,0.0,0.0,989.2,1.2,94.8,-4.4,0.0,
2020-01-03 01:15:00,0.0,0.0,0.0,989.1,1.3,94.6,-4.5,0.0,
2020-01-03 01:30:00,0.0,0.0,0.0,989.0,1.4,94.1,-3.5,0.0,
2020-01-03 01:45:00,0.0,0.0,0.0,988.8,1.5,93.6,-4.85,0.0,
2020-01-03 02:00:00,0.0,0.0,0.0,988.7,1.6,94.5,-5.4,0.0,
2020-01-03 02:15:00,0.0,0.0,0.0,988.45,1.7999999999999998,94.15,-4.731925,-0.41399,
2020-01-03 02:30:00,0.0,0.0,0.0,988.2,1.9,93.6,-4.530116,-0.798782,
2020-01-03 02:45:00,0.0,0.0,0.0,988.0,1.95,93.75,-5.429261,-0.474999,
2020-01-03 03:00:00,0.0,0.0,0.0,987.8,2.0,93.4,-5.9,0.0,
2020-01-03 03:15:00,0.0,0.0,0.0,987.7,2.1500000000000004,92.55000000000001,-5.711885,-1.007159,
2020-01-03 03:30:00,0.0,0.0,0.0,987.7,2.2,92.0,-4.628596,-0.816146,
2020-01-03 03:45:00,0.0,0.0,0.0,987.6500000000001,2.3,91.5,-4.874798,-0.859558,
2020-01-03 04:00:00,0.0,0.0,0.0,987.5,2.5,90.7,-5.168309,-1.881111,
2020-01-03 04:15:00,0.0,0.0,0.0,987.3,2.6500000000000004,90.5,-5.264296,-1.410564,
2020-01-03 04:30:00,0.0,0.0,0.0,987.1,2.6,90.8,-5.121,-0.902971,
2020-01-03 04:45:00,0.0,0.0,0.0,986.9,2.75,90.55000000000001,-6.085333,-1.63056,
2020-01-03 05:00:00,0.0,0.0,0.0,986.8,2.7,91.1,-5.356248,-1.949515,
2020-01-03 05:15:00,0.0,0.0,0.0,986.75,2.8,91.6,-6.30277,-1.111348,
2020-01-03 05:30:00,0.0,0.0,0.0,986.7,2.8,91.9,-6.30277,-1.111348,
2020-01-03 05:45:00,0.0,0.0,0.0,986.6500000000001,2.9,91.9,-6.204289,-1.093984,
2020-01-03 06:00:00,0.0,0.0,0.0,986.5,3.0,91.5,-5.514923,-0.97243,
2020-01-03 06:15:00,0.0,0.0,0.0,986.55,3.1,91.55,-5.810366,-1.024524,
2020-01-03 06:30:00,0.0,0.0,0.0,986.5,3.0,92.6,-5.613404,-0.989795,
2020-01-03 06:45:00,0.0,0.0,0.0,986.3,2.95,93.1,-7.189097,-1.267632,
2020-01-03 07:00:00,0.0,0.0,0.0,986.2,3.0,94.0,-7.141664,-2.599353,
2020-01-03 07:15:00,0.0,0.0,0.0,986.1,3.1,93.6,-5.940444,-1.591737,
2020-01-03 07:30:00,0.0,0.0,0.0,986.0,3.1,92.9,-7.329602,-2.667757,
2020-01-03 07:45:00,0.0,0.0,0.0,986.0,3.3499999999999996,92.3,-8.113777,-2.17408,
2020-01-03 08:00:00,1.6666666666666667,0.0,1.6666666666666667,985.9,3.4,92.2,-7.423572,-2.701959,0.340000007301569
2020-01-03 08:15:00,4.166666666666667,0.0,4.166666666666667,986.0,3.5,92.15,-7.61151,-2.770363,0.4987013053100605
2020-01-03 08:30:00,5.0,0.0,5.0,986.1,3.7,91.8,-6.483879,-2.359939,1.105555577410592
2020-01-03 08:45:00,10.0,0.0,10.0,986.1500000000001,3.6500000000000004,92.1,-5.908847,-1.041889,1.3921428931610924
2020-01-03 09:00:00,11.666666666666666,0.0,11.666666666666666,986.2,3.7,92.3,-5.613404,-0.989795,2.4666667098090764
2020-01-03 09:15:00,13.333333333333334,0.0,13.333333333333334,986.3,3.8,92.75,-5.859606,-1.033207,2.878296739779986
2020-01-03 09:30:00,15.0,0.0,15.0,986.2,3.8,93.3,-6.007327,-1.059254,2.603703737258911
2020-01-03 09:45:00,10.833333333333334,0.0,10.833333333333334,986.05,3.8,93.7,-5.403233,-1.966616,5.173214380230222
2020-01-03 10:00:00,11.666666666666666,0.0,11.666666666666666,986.0,3.8,93.8,-3.897114,-2.25,2.9555556067713984
2020-01-03 10:15:00,23.333333333333336,0.0,23.333333333333336,985.7,3.95,93.05,-4.416555,-1.607495,5.377395909279585
2020-01-03 10:30:00,18.333333333333332,0.0,18.333333333333332,985.6,4.1,93.0,-3.550704,-2.05,3.7190476599193762
2020-01-03 10:45:00,18.333333333333332,0.0,18.333333333333332,985.45,4.25,92.55,-3.44397,-1.605949,3.765427819308191
2020-01-03 11:00:00,20.0,0.0,20.0,985.4,4.5,92.0,-2.819078,-1.02606,4.312500089406966
2020-01-03 11:15:00,18.333333333333332,0.833333333333334,17.5,985.1500000000001,4.55,92.0,-1.8,0.0,5.6115385477359485
2020-01-03 11:30:00,18.333333333333332,0.0,18.333333333333332,985.0,4.5,91.4,-2.725109,-0.991858,3.2360000228881836
2020-01-03 11:45:00,30.833333333333336,0.0,30.833333333333336,984.9,4.65,91.35,-3.429037,-0.918808,3.718725556252049
2020-01-03 12:00:00,25.0,0.0,25.0,984.9,4.8,91.4,-3.545308,-0.625133,3.3321428894996643
2020-01-03 12:15:00,24.166666666666664,0.0,24.166666666666664,984.7,4.65,95.05,-4.185433,-0.738005,2.708470806635838
2020-01-03 12:30:00,15.0,0.0,15.0,984.5,4.7,96.8,-4.228617,-1.539091,1.94000004529953
2020-01-03 12:45:00,10.833333333333332,0.0,10.833333333333332,984.5,4.6,97.35,-4.322586,-1.573293,1.7762500315904617
2020-01-03 13:00:00,13.333333333333334,0.0,13.333333333333334,984.4,4.7,97.5,-4.980371,-1.812707,1.648000020980835
2020-01-03 13:15:00,19.166666666666668,0.0,19.166666666666668,984.2,4.800000000000001,97.05000000000001,-4.781333,-1.281154,2.5815893416794897
2020-01-03 13:30:00,20.0,1.6666666666666647,18.333333333333332,984.1,4.9,97.6,-3.75877,-1.368081,1.338888915048705
2020-01-03 13:45:00,3.333333333333333,0.0,3.333333333333333,984.1,4.75,97.95,-3.85274,-1.402283,1.64037039467582
