ts,kw,solar_global,solar_direct,solar_diff_down,pressure,temp,month,day,hour,weekday,holiday
2020-01-23 10:00:00+00:00,218.59083573487038,18.49873410868073,0.0,18.49873410868073,1011.9975625,-0.6615962499999881,1,23,10,3,0
2020-01-23 11:00:00+00:00,217.41430420711976,40.95375469216944,2.569136229489003e-13,40.953754692169184,1011.7326062500001,-0.29394999999997395,1,23,11,3,0
2020-01-23 12:00:00+00:00,218.62472779369625,46.70360759695657,2.2271370629577658e-12,46.70360759695434,1011.21529375,0.020155000000016795,1,23,12,3,0
2020-01-23 13:00:00+00:00,218.2431355932204,33.65919737498281,8.678096900168296e-10,33.659197374114996,1010.7960625000001,0.20158000000000698,1,23,13,3,0
2020-01-23 14:00:00+00:00,211.15703389830512,25.752518044379592,1.4413524064408933e-09,25.752518042938235,1010.91075,0.247850000000021,1,23,14,3,0
2020-01-23 15:00:00+00:00,187.48583333333326,9.18941934616086,0.0,9.18941934616086,1011.1993875000001,0.18071375000001666,1,23,15,3,0
2020-01-23 16:00:00+00:00,112.33961945031714,0.0,0.0,0.0,1011.4983124999999,0.18341375000001392,1,23,16,3,0
2020-01-23 17:00:00+00:00,76.45284332688591,0.0,0.0,0.0,1011.91075,0.26671250000002544,1,23,17,3,0
2020-01-23 18:00:00+00:00,67.25255533199194,0.0,0.0,0.0,1012.0891875,0.34721250000004034,1,23,18,3,0
2020-01-23 19:00:00+00:00,64.92998015873016,0.0,0.0,0.0,1011.9506250000001,0.3579675000000293,1,23,19,3,0
2020-01-23 20:00:00+00:00,67.7452589641434,0.0,0.0,0.0,1011.776275,0.2852500000000191,1,23,20,3,0
2020-01-23 21:00:00+00:00,69.4007644628099,0.019629231628414345,0.0,0.019629231628414345,1011.823435,0.24731750000004382,1,23,21,3,0
2020-01-23 22:00:00+00:00,66.08953629032258,0.03271538604735724,0.0,0.03271538604735724,1012.14845,0.2914375000000362,1,23,22,3,0
2020-01-23 23:00:00+00:00,65.70435546875001,0.0,0.0,0.0,1012.46275,0.6311737500000305,1,23,23,3,0
2020-01-24 00:00:00+00:00,65.48329317269078,0.0,0.0,0.0,1012.25494,1.1364362500000453,1,24,0,4,0
2020-01-24 01:00:00+00:00,63.15171079429736,0.0,0.0,0.0,1011.9291000000001,1.0207250000000343,1,24,1,4,0
2020-01-24 02:00:00+00:00,61.567505995203845,0.0,0.0,0.0,1011.6385875000001,0.8492550000000136,1,24,2,4,0
2020-01-24 03:00:00+00:00,67.77677290836652,0.0,0.0,0.0,1011.3200375,0.5351475000000292,1,24,3,4,0
2020-01-24 04:00:00+00:00,146.17340336134458,0.0,0.0,0.0,1011.2994625,0.3257950000000349,1,24,4,4,0
2020-01-24 05:00:00+00:00,181.7488602150538,0.0,0.0,0.0,1011.2533625000001,0.23811250000001394,1,24,5,4,0
2020-01-24 06:00:00+00:00,200.22225806451615,0.0,0.0,0.0,1011.0211850000001,0.21080125000002425,1,24,6,4,0
2020-01-24 07:00:00+00:00,210.85220812182743,6.093108937500001,0.0,6.093108937500001,1010.8428125,0.2236425000000395,1,24,7,4,0
2020-01-24 08:00:00+00:00,219.55402666666672,34.82058153531547,0.074890136025,34.745691399290465,1010.778875,0.39963000000003746,1,24,8,4,0
